prompt_id,prompt_text,ref_path,variant,gen_path
architecture_052_single,"The video shows a construction site with red brick walls and concrete pillars under a bright blue sky, surrounded by green trees. A man in a white shirt, red pants, and a yellow hat is seen bending down to pick up materials from the ground while another man in a red shirt, black pants, and a white cap digs into the dirt nearby. In the background, a person wearing a blue shirt and white shorts stands on an elevated platform observing the work. The scene captures various construction activities such as pouring cement into wheelbarrows and moving around different building supplies like bricks and metal rods scattered across the sandy terrain.",http://172.16.82.12:8010/ref/architecture_052_single/ref.mp4,4,http://172.16.82.12:8010/gen/architecture_052_single/videocrafter.mp4
architecture_053_single,"The video showcases a modern cityscape under a clear blue sky, featuring several tall buildings with reflective dark-blue glass facades adorned with geometric patterns. A prominent sign reading ""DIAMAC"" in bold black letters on a white background is visible at the base of one building. The camera smoothly pans across the scene, highlighting two large curved skyscrapers flanking a slender light-gray tower with a smooth surface and pointed spire between them.",http://172.16.82.12:8010/ref/architecture_053_single/ref.mp4,1,http://172.16.82.12:8010/gen/architecture_053_single/wan21.mp4
architecture_053_single,"The video showcases a modern cityscape under a clear blue sky, featuring several tall buildings with reflective dark-blue glass facades adorned with geometric patterns. A prominent sign reading ""DIAMAC"" in bold black letters on a white background is visible at the base of one building. The camera smoothly pans across the scene, highlighting two large curved skyscrapers flanking a slender light-gray tower with a smooth surface and pointed spire between them.",http://172.16.82.12:8010/ref/architecture_053_single/ref.mp4,2,http://172.16.82.12:8010/gen/architecture_053_single/vidu.mp4
architecture_053_single,"The video showcases a modern cityscape under a clear blue sky, featuring several tall buildings with reflective dark-blue glass facades adorned with geometric patterns. A prominent sign reading ""DIAMAC"" in bold black letters on a white background is visible at the base of one building. The camera smoothly pans across the scene, highlighting two large curved skyscrapers flanking a slender light-gray tower with a smooth surface and pointed spire between them.",http://172.16.82.12:8010/ref/architecture_053_single/ref.mp4,3,http://172.16.82.12:8010/gen/architecture_053_single/cogfun.mp4
architecture_053_single,"The video showcases a modern cityscape under a clear blue sky, featuring several tall buildings with reflective dark-blue glass facades adorned with geometric patterns. A prominent sign reading ""DIAMAC"" in bold black letters on a white background is visible at the base of one building. The camera smoothly pans across the scene, highlighting two large curved skyscrapers flanking a slender light-gray tower with a smooth surface and pointed spire between them.",http://172.16.82.12:8010/ref/architecture_053_single/ref.mp4,4,http://172.16.82.12:8010/gen/architecture_053_single/cogvideo5b.mp4
architecture_053_single,"The video showcases a modern cityscape under a clear blue sky, featuring several tall buildings with reflective dark-blue glass facades adorned with geometric patterns. A prominent sign reading ""DIAMAC"" in bold black letters on a white background is visible at the base of one building. The camera smoothly pans across the scene, highlighting two large curved skyscrapers flanking a slender light-gray tower with a smooth surface and pointed spire between them.",http://172.16.82.12:8010/ref/architecture_053_single/ref.mp4,5,http://172.16.82.12:8010/gen/architecture_053_single/videocrafter.mp4
architecture_054_single,"The video begins with a close-up view of an intricately carved white building, showcasing its detailed architectural patterns against a clear blue sky. The camera then pans upwards to highlight the elaborate carvings and ornate details on the structure's facade. Transitioning to an aerial perspective, the scene reveals a grand domed building surrounded by lush green gardens, pathways, and water features, emphasizing the symmetry and scale of the complex within a vibrant cityscape backdrop. Finally, from above, the central dome is prominently displayed, encircled by meticulously designed grounds that include circular pools and geometrically arranged hedges, all bathed in natural daylight.",http://172.16.82.12:8010/ref/architecture_054_single/ref.mp4,1,http://172.16.82.12:8010/gen/architecture_054_single/wan21.mp4
architecture_054_single,"The video begins with a close-up view of an intricately carved white building, showcasing its detailed architectural patterns against a clear blue sky. The camera then pans upwards to highlight the elaborate carvings and ornate details on the structure's facade. Transitioning to an aerial perspective, the scene reveals a grand domed building surrounded by lush green gardens, pathways, and water features, emphasizing the symmetry and scale of the complex within a vibrant cityscape backdrop. Finally, from above, the central dome is prominently displayed, encircled by meticulously designed grounds that include circular pools and geometrically arranged hedges, all bathed in natural daylight.",http://172.16.82.12:8010/ref/architecture_054_single/ref.mp4,2,http://172.16.82.12:8010/gen/architecture_054_single/vidu.mp4
architecture_054_single,"The video begins with a close-up view of an intricately carved white building, showcasing its detailed architectural patterns against a clear blue sky. The camera then pans upwards to highlight the elaborate carvings and ornate details on the structure's facade. Transitioning to an aerial perspective, the scene reveals a grand domed building surrounded by lush green gardens, pathways, and water features, emphasizing the symmetry and scale of the complex within a vibrant cityscape backdrop. Finally, from above, the central dome is prominently displayed, encircled by meticulously designed grounds that include circular pools and geometrically arranged hedges, all bathed in natural daylight.",http://172.16.82.12:8010/ref/architecture_054_single/ref.mp4,3,http://172.16.82.12:8010/gen/architecture_054_single/cogfun.mp4
architecture_054_single,"The video begins with a close-up view of an intricately carved white building, showcasing its detailed architectural patterns against a clear blue sky. The camera then pans upwards to highlight the elaborate carvings and ornate details on the structure's facade. Transitioning to an aerial perspective, the scene reveals a grand domed building surrounded by lush green gardens, pathways, and water features, emphasizing the symmetry and scale of the complex within a vibrant cityscape backdrop. Finally, from above, the central dome is prominently displayed, encircled by meticulously designed grounds that include circular pools and geometrically arranged hedges, all bathed in natural daylight.",http://172.16.82.12:8010/ref/architecture_054_single/ref.mp4,4,http://172.16.82.12:8010/gen/architecture_054_single/cogvideo5b.mp4
architecture_054_single,"The video begins with a close-up view of an intricately carved white building, showcasing its detailed architectural patterns against a clear blue sky. The camera then pans upwards to highlight the elaborate carvings and ornate details on the structure's facade. Transitioning to an aerial perspective, the scene reveals a grand domed building surrounded by lush green gardens, pathways, and water features, emphasizing the symmetry and scale of the complex within a vibrant cityscape backdrop. Finally, from above, the central dome is prominently displayed, encircled by meticulously designed grounds that include circular pools and geometrically arranged hedges, all bathed in natural daylight.",http://172.16.82.12:8010/ref/architecture_054_single/ref.mp4,5,http://172.16.82.12:8010/gen/architecture_054_single/videocrafter.mp4
architecture_055_single,"The camera pans across a vibrant patio, showcasing various seating areas adorned with colorful pillows and surrounded by lush cacti. A wooden bench under a flowering vine displays intricate blue and white tile patterns on the cushions, while another scene features a similar setup against a stone wall backdrop. The video transitions to an indoor-outdoor space where bright pink flowers cascade over a pergola above a cozy nook filled with multicolored throw pillows, creating a cheerful atmosphere enhanced by natural light filtering through the greenery.",http://172.16.82.12:8010/ref/architecture_055_single/ref.mp4,1,http://172.16.82.12:8010/gen/architecture_055_single/wan21.mp4
architecture_055_single,"The camera pans across a vibrant patio, showcasing various seating areas adorned with colorful pillows and surrounded by lush cacti. A wooden bench under a flowering vine displays intricate blue and white tile patterns on the cushions, while another scene features a similar setup against a stone wall backdrop. The video transitions to an indoor-outdoor space where bright pink flowers cascade over a pergola above a cozy nook filled with multicolored throw pillows, creating a cheerful atmosphere enhanced by natural light filtering through the greenery.",http://172.16.82.12:8010/ref/architecture_055_single/ref.mp4,2,http://172.16.82.12:8010/gen/architecture_055_single/vidu.mp4
architecture_055_single,"The camera pans across a vibrant patio, showcasing various seating areas adorned with colorful pillows and surrounded by lush cacti. A wooden bench under a flowering vine displays intricate blue and white tile patterns on the cushions, while another scene features a similar setup against a stone wall backdrop. The video transitions to an indoor-outdoor space where bright pink flowers cascade over a pergola above a cozy nook filled with multicolored throw pillows, creating a cheerful atmosphere enhanced by natural light filtering through the greenery.",http://172.16.82.12:8010/ref/architecture_055_single/ref.mp4,3,http://172.16.82.12:8010/gen/architecture_055_single/cogfun.mp4
architecture_055_single,"The camera pans across a vibrant patio, showcasing various seating areas adorned with colorful pillows and surrounded by lush cacti. A wooden bench under a flowering vine displays intricate blue and white tile patterns on the cushions, while another scene features a similar setup against a stone wall backdrop. The video transitions to an indoor-outdoor space where bright pink flowers cascade over a pergola above a cozy nook filled with multicolored throw pillows, creating a cheerful atmosphere enhanced by natural light filtering through the greenery.",http://172.16.82.12:8010/ref/architecture_055_single/ref.mp4,4,http://172.16.82.12:8010/gen/architecture_055_single/cogvideo5b.mp4
architecture_055_single,"The camera pans across a vibrant patio, showcasing various seating areas adorned with colorful pillows and surrounded by lush cacti. A wooden bench under a flowering vine displays intricate blue and white tile patterns on the cushions, while another scene features a similar setup against a stone wall backdrop. The video transitions to an indoor-outdoor space where bright pink flowers cascade over a pergola above a cozy nook filled with multicolored throw pillows, creating a cheerful atmosphere enhanced by natural light filtering through the greenery.",http://172.16.82.12:8010/ref/architecture_055_single/ref.mp4,5,http://172.16.82.12:8010/gen/architecture_055_single/videocrafter.mp4
architecture_056_single,"The video showcases a vibrant scene at an ancient archaeological site, where numerous people in various colors are seen walking along stone paths and standing near small brown houses with thatched roofs. These individuals appear to be exploring the area, some taking photographs or simply observing the surroundings. The entire complex is nestled within lush green mountains, which form a dense backdrop of vegetation surrounding the structures. As the camera zooms out, it reveals more terraced fields and additional ruins set against towering peaks under a partly cloudy sky, emphasizing the grand scale of the location.",http://172.16.82.12:8010/ref/architecture_056_single/ref.mp4,1,http://172.16.82.12:8010/gen/architecture_056_single/wan21.mp4
architecture_056_single,"The video showcases a vibrant scene at an ancient archaeological site, where numerous people in various colors are seen walking along stone paths and standing near small brown houses with thatched roofs. These individuals appear to be exploring the area, some taking photographs or simply observing the surroundings. The entire complex is nestled within lush green mountains, which form a dense backdrop of vegetation surrounding the structures. As the camera zooms out, it reveals more terraced fields and additional ruins set against towering peaks under a partly cloudy sky, emphasizing the grand scale of the location.",http://172.16.82.12:8010/ref/architecture_056_single/ref.mp4,2,http://172.16.82.12:8010/gen/architecture_056_single/vidu.mp4
architecture_056_single,"The video showcases a vibrant scene at an ancient archaeological site, where numerous people in various colors are seen walking along stone paths and standing near small brown houses with thatched roofs. These individuals appear to be exploring the area, some taking photographs or simply observing the surroundings. The entire complex is nestled within lush green mountains, which form a dense backdrop of vegetation surrounding the structures. As the camera zooms out, it reveals more terraced fields and additional ruins set against towering peaks under a partly cloudy sky, emphasizing the grand scale of the location.",http://172.16.82.12:8010/ref/architecture_056_single/ref.mp4,3,http://172.16.82.12:8010/gen/architecture_056_single/cogfun.mp4
architecture_056_single,"The video showcases a vibrant scene at an ancient archaeological site, where numerous people in various colors are seen walking along stone paths and standing near small brown houses with thatched roofs. These individuals appear to be exploring the area, some taking photographs or simply observing the surroundings. The entire complex is nestled within lush green mountains, which form a dense backdrop of vegetation surrounding the structures. As the camera zooms out, it reveals more terraced fields and additional ruins set against towering peaks under a partly cloudy sky, emphasizing the grand scale of the location.",http://172.16.82.12:8010/ref/architecture_056_single/ref.mp4,4,http://172.16.82.12:8010/gen/architecture_056_single/cogvideo5b.mp4
architecture_056_single,"The video showcases a vibrant scene at an ancient archaeological site, where numerous people in various colors are seen walking along stone paths and standing near small brown houses with thatched roofs. These individuals appear to be exploring the area, some taking photographs or simply observing the surroundings. The entire complex is nestled within lush green mountains, which form a dense backdrop of vegetation surrounding the structures. As the camera zooms out, it reveals more terraced fields and additional ruins set against towering peaks under a partly cloudy sky, emphasizing the grand scale of the location.",http://172.16.82.12:8010/ref/architecture_056_single/ref.mp4,5,http://172.16.82.12:8010/gen/architecture_056_single/videocrafter.mp4
architecture_057_single,"A person with a long white beard, wearing black clothing and gloves, stands in the foreground of a temple scene. The cow is adorned with colorful cloths and kneels on a platform near the entrance of the ornately decorated stone temple, which features intricate carvings and vibrant blue trim against a clear sky. In the background, mountains rise under a bright sun, while other people are seen around the temple's doorway.",http://172.16.82.12:8010/ref/architecture_057_single/ref.mp4,1,http://172.16.82.12:8010/gen/architecture_057_single/wan21.mp4
architecture_057_single,"A person with a long white beard, wearing black clothing and gloves, stands in the foreground of a temple scene. The cow is adorned with colorful cloths and kneels on a platform near the entrance of the ornately decorated stone temple, which features intricate carvings and vibrant blue trim against a clear sky. In the background, mountains rise under a bright sun, while other people are seen around the temple's doorway.",http://172.16.82.12:8010/ref/architecture_057_single/ref.mp4,2,http://172.16.82.12:8010/gen/architecture_057_single/vidu.mp4
architecture_057_single,"A person with a long white beard, wearing black clothing and gloves, stands in the foreground of a temple scene. The cow is adorned with colorful cloths and kneels on a platform near the entrance of the ornately decorated stone temple, which features intricate carvings and vibrant blue trim against a clear sky. In the background, mountains rise under a bright sun, while other people are seen around the temple's doorway.",http://172.16.82.12:8010/ref/architecture_057_single/ref.mp4,3,http://172.16.82.12:8010/gen/architecture_057_single/cogfun.mp4
architecture_057_single,"A person with a long white beard, wearing black clothing and gloves, stands in the foreground of a temple scene. The cow is adorned with colorful cloths and kneels on a platform near the entrance of the ornately decorated stone temple, which features intricate carvings and vibrant blue trim against a clear sky. In the background, mountains rise under a bright sun, while other people are seen around the temple's doorway.",http://172.16.82.12:8010/ref/architecture_057_single/ref.mp4,4,http://172.16.82.12:8010/gen/architecture_057_single/cogvideo5b.mp4
architecture_057_single,"A person with a long white beard, wearing black clothing and gloves, stands in the foreground of a temple scene. The cow is adorned with colorful cloths and kneels on a platform near the entrance of the ornately decorated stone temple, which features intricate carvings and vibrant blue trim against a clear sky. In the background, mountains rise under a bright sun, while other people are seen around the temple's doorway.",http://172.16.82.12:8010/ref/architecture_057_single/ref.mp4,5,http://172.16.82.12:8010/gen/architecture_057_single/videocrafter.mp4
architecture_058_single,"The video begins with a view of a long, covered corridor featuring green walls on both sides and a gray tiled floor. The arched transparent ceiling is supported by black beams, allowing natural light to filter through, creating soft shadows along the path. As the camera moves forward slowly, text appears at the bottom of the screen in white font, providing information about an exhibit related to Takahashi Iwasaki Floating Lanterns for Rokko Meets Art.",http://172.16.82.12:8010/ref/architecture_058_single/ref.mp4,1,http://172.16.82.12:8010/gen/architecture_058_single/wan21.mp4
architecture_058_single,"The video begins with a view of a long, covered corridor featuring green walls on both sides and a gray tiled floor. The arched transparent ceiling is supported by black beams, allowing natural light to filter through, creating soft shadows along the path. As the camera moves forward slowly, text appears at the bottom of the screen in white font, providing information about an exhibit related to Takahashi Iwasaki Floating Lanterns for Rokko Meets Art.",http://172.16.82.12:8010/ref/architecture_058_single/ref.mp4,2,http://172.16.82.12:8010/gen/architecture_058_single/vidu.mp4
architecture_058_single,"The video begins with a view of a long, covered corridor featuring green walls on both sides and a gray tiled floor. The arched transparent ceiling is supported by black beams, allowing natural light to filter through, creating soft shadows along the path. As the camera moves forward slowly, text appears at the bottom of the screen in white font, providing information about an exhibit related to Takahashi Iwasaki Floating Lanterns for Rokko Meets Art.",http://172.16.82.12:8010/ref/architecture_058_single/ref.mp4,3,http://172.16.82.12:8010/gen/architecture_058_single/cogfun.mp4
architecture_058_single,"The video begins with a view of a long, covered corridor featuring green walls on both sides and a gray tiled floor. The arched transparent ceiling is supported by black beams, allowing natural light to filter through, creating soft shadows along the path. As the camera moves forward slowly, text appears at the bottom of the screen in white font, providing information about an exhibit related to Takahashi Iwasaki Floating Lanterns for Rokko Meets Art.",http://172.16.82.12:8010/ref/architecture_058_single/ref.mp4,4,http://172.16.82.12:8010/gen/architecture_058_single/cogvideo5b.mp4
architecture_058_single,"The video begins with a view of a long, covered corridor featuring green walls on both sides and a gray tiled floor. The arched transparent ceiling is supported by black beams, allowing natural light to filter through, creating soft shadows along the path. As the camera moves forward slowly, text appears at the bottom of the screen in white font, providing information about an exhibit related to Takahashi Iwasaki Floating Lanterns for Rokko Meets Art.",http://172.16.82.12:8010/ref/architecture_058_single/ref.mp4,5,http://172.16.82.12:8010/gen/architecture_058_single/videocrafter.mp4
architecture_059_single,"A large white ferry boat, with multiple decks and a sleek design, moves slowly across the calm, brown river water. In the background, an old gothic-style building made of stone stands prominently on the opposite bank, featuring tall towers and extensive scaffolding indicating ongoing construction or renovation. The sky above is overcast with soft light reflecting off the smooth surface of the water, creating a serene atmosphere as the stationary boat glides parallel to the historic structure.",http://172.16.82.12:8010/ref/architecture_059_single/ref.mp4,1,http://172.16.82.12:8010/gen/architecture_059_single/wan21.mp4
architecture_059_single,"A large white ferry boat, with multiple decks and a sleek design, moves slowly across the calm, brown river water. In the background, an old gothic-style building made of stone stands prominently on the opposite bank, featuring tall towers and extensive scaffolding indicating ongoing construction or renovation. The sky above is overcast with soft light reflecting off the smooth surface of the water, creating a serene atmosphere as the stationary boat glides parallel to the historic structure.",http://172.16.82.12:8010/ref/architecture_059_single/ref.mp4,2,http://172.16.82.12:8010/gen/architecture_059_single/vidu.mp4
architecture_059_single,"A large white ferry boat, with multiple decks and a sleek design, moves slowly across the calm, brown river water. In the background, an old gothic-style building made of stone stands prominently on the opposite bank, featuring tall towers and extensive scaffolding indicating ongoing construction or renovation. The sky above is overcast with soft light reflecting off the smooth surface of the water, creating a serene atmosphere as the stationary boat glides parallel to the historic structure.",http://172.16.82.12:8010/ref/architecture_059_single/ref.mp4,3,http://172.16.82.12:8010/gen/architecture_059_single/cogfun.mp4
architecture_059_single,"A large white ferry boat, with multiple decks and a sleek design, moves slowly across the calm, brown river water. In the background, an old gothic-style building made of stone stands prominently on the opposite bank, featuring tall towers and extensive scaffolding indicating ongoing construction or renovation. The sky above is overcast with soft light reflecting off the smooth surface of the water, creating a serene atmosphere as the stationary boat glides parallel to the historic structure.",http://172.16.82.12:8010/ref/architecture_059_single/ref.mp4,4,http://172.16.82.12:8010/gen/architecture_059_single/cogvideo5b.mp4
architecture_059_single,"A large white ferry boat, with multiple decks and a sleek design, moves slowly across the calm, brown river water. In the background, an old gothic-style building made of stone stands prominently on the opposite bank, featuring tall towers and extensive scaffolding indicating ongoing construction or renovation. The sky above is overcast with soft light reflecting off the smooth surface of the water, creating a serene atmosphere as the stationary boat glides parallel to the historic structure.",http://172.16.82.12:8010/ref/architecture_059_single/ref.mp4,5,http://172.16.82.12:8010/gen/architecture_059_single/videocrafter.mp4
architecture_060_single,"A large, ancient building with beige and brown stone materials stands prominently under a clear blue sky as the sun sets, casting a warm glow on its domes and four minarets. A seagull glides gracefully in the foreground, flying over the historic mosque that features Ottoman architectural style. The scene is enriched by several other birds soaring around the structure, adding dynamic movement to the tranquil evening light. In the lower part of the frame, red cushions adorn an outdoor seating area, contrasting with the earthy tones of the surrounding landscape and construction site below.",http://172.16.82.12:8010/ref/architecture_060_single/ref.mp4,1,http://172.16.82.12:8010/gen/architecture_060_single/wan21.mp4
architecture_060_single,"A large, ancient building with beige and brown stone materials stands prominently under a clear blue sky as the sun sets, casting a warm glow on its domes and four minarets. A seagull glides gracefully in the foreground, flying over the historic mosque that features Ottoman architectural style. The scene is enriched by several other birds soaring around the structure, adding dynamic movement to the tranquil evening light. In the lower part of the frame, red cushions adorn an outdoor seating area, contrasting with the earthy tones of the surrounding landscape and construction site below.",http://172.16.82.12:8010/ref/architecture_060_single/ref.mp4,2,http://172.16.82.12:8010/gen/architecture_060_single/vidu.mp4
architecture_060_single,"A large, ancient building with beige and brown stone materials stands prominently under a clear blue sky as the sun sets, casting a warm glow on its domes and four minarets. A seagull glides gracefully in the foreground, flying over the historic mosque that features Ottoman architectural style. The scene is enriched by several other birds soaring around the structure, adding dynamic movement to the tranquil evening light. In the lower part of the frame, red cushions adorn an outdoor seating area, contrasting with the earthy tones of the surrounding landscape and construction site below.",http://172.16.82.12:8010/ref/architecture_060_single/ref.mp4,3,http://172.16.82.12:8010/gen/architecture_060_single/cogfun.mp4
architecture_060_single,"A large, ancient building with beige and brown stone materials stands prominently under a clear blue sky as the sun sets, casting a warm glow on its domes and four minarets. A seagull glides gracefully in the foreground, flying over the historic mosque that features Ottoman architectural style. The scene is enriched by several other birds soaring around the structure, adding dynamic movement to the tranquil evening light. In the lower part of the frame, red cushions adorn an outdoor seating area, contrasting with the earthy tones of the surrounding landscape and construction site below.",http://172.16.82.12:8010/ref/architecture_060_single/ref.mp4,4,http://172.16.82.12:8010/gen/architecture_060_single/cogvideo5b.mp4
architecture_060_single,"A large, ancient building with beige and brown stone materials stands prominently under a clear blue sky as the sun sets, casting a warm glow on its domes and four minarets. A seagull glides gracefully in the foreground, flying over the historic mosque that features Ottoman architectural style. The scene is enriched by several other birds soaring around the structure, adding dynamic movement to the tranquil evening light. In the lower part of the frame, red cushions adorn an outdoor seating area, contrasting with the earthy tones of the surrounding landscape and construction site below.",http://172.16.82.12:8010/ref/architecture_060_single/ref.mp4,5,http://172.16.82.12:8010/gen/architecture_060_single/videocrafter.mp4
commercial_marketing_001_single,"A white ceramic cup, medium in size and smooth in texture, holds a rich coffee with intricate leaf-patterned latte art on top. Surrounding the central cup are various brown coffee beans and hazelnuts scattered across a solid brown background, creating a warm and inviting atmosphere. The word ""COFFEE"" appears multiple times in bold, yellow, stencil-style text behind the cup, adding a vibrant contrast to the earthy tones. As the scene progresses, the cup remains stationary at the center while the decorative elements subtly shift positions around it, maintaining focus on the beautifully crafted beverage.",http://172.16.82.12:8010/ref/commercial_marketing_001_single/ref.mp4,1,http://172.16.82.12:8010/gen/commercial_marketing_001_single/vidu.mp4
commercial_marketing_001_single,"A white ceramic cup, medium in size and smooth in texture, holds a rich coffee with intricate leaf-patterned latte art on top. Surrounding the central cup are various brown coffee beans and hazelnuts scattered across a solid brown background, creating a warm and inviting atmosphere. The word ""COFFEE"" appears multiple times in bold, yellow, stencil-style text behind the cup, adding a vibrant contrast to the earthy tones. As the scene progresses, the cup remains stationary at the center while the decorative elements subtly shift positions around it, maintaining focus on the beautifully crafted beverage.",http://172.16.82.12:8010/ref/commercial_marketing_001_single/ref.mp4,2,http://172.16.82.12:8010/gen/commercial_marketing_001_single/cogfun.mp4
commercial_marketing_001_single,"A white ceramic cup, medium in size and smooth in texture, holds a rich coffee with intricate leaf-patterned latte art on top. Surrounding the central cup are various brown coffee beans and hazelnuts scattered across a solid brown background, creating a warm and inviting atmosphere. The word ""COFFEE"" appears multiple times in bold, yellow, stencil-style text behind the cup, adding a vibrant contrast to the earthy tones. As the scene progresses, the cup remains stationary at the center while the decorative elements subtly shift positions around it, maintaining focus on the beautifully crafted beverage.",http://172.16.82.12:8010/ref/commercial_marketing_001_single/ref.mp4,3,http://172.16.82.12:8010/gen/commercial_marketing_001_single/cogvideo5b.mp4
commercial_marketing_001_single,"A white ceramic cup, medium in size and smooth in texture, holds a rich coffee with intricate leaf-patterned latte art on top. Surrounding the central cup are various brown coffee beans and hazelnuts scattered across a solid brown background, creating a warm and inviting atmosphere. The word ""COFFEE"" appears multiple times in bold, yellow, stencil-style text behind the cup, adding a vibrant contrast to the earthy tones. As the scene progresses, the cup remains stationary at the center while the decorative elements subtly shift positions around it, maintaining focus on the beautifully crafted beverage.",http://172.16.82.12:8010/ref/commercial_marketing_001_single/ref.mp4,4,http://172.16.82.12:8010/gen/commercial_marketing_001_single/videocrafter.mp4
commercial_marketing_002_single,"A person holds a slice of pepperoni pizza, which fits perfectly into a toaster as the cheese melts and browns. The scene transitions to another person holding a box of ""Toaster Breaks Pizza"" by Hot Pockets, with text indicating it's new from Hot Pockets. A hand places two golden-brown pizza pockets into a sleek silver toaster oven, emphasizing their hot and crispy texture. Finally, a young boy in a blue shirt takes a bite of the freshly toasted pizza pocket, revealing stretchy mozzarella cheese inside, while vibrant colors highlight the zesty sauce and toppings within the breaded exterior.",http://172.16.82.12:8010/ref/commercial_marketing_002_single/ref.mp4,1,http://172.16.82.12:8010/gen/commercial_marketing_002_single/vidu.mp4
commercial_marketing_002_single,"A person holds a slice of pepperoni pizza, which fits perfectly into a toaster as the cheese melts and browns. The scene transitions to another person holding a box of ""Toaster Breaks Pizza"" by Hot Pockets, with text indicating it's new from Hot Pockets. A hand places two golden-brown pizza pockets into a sleek silver toaster oven, emphasizing their hot and crispy texture. Finally, a young boy in a blue shirt takes a bite of the freshly toasted pizza pocket, revealing stretchy mozzarella cheese inside, while vibrant colors highlight the zesty sauce and toppings within the breaded exterior.",http://172.16.82.12:8010/ref/commercial_marketing_002_single/ref.mp4,2,http://172.16.82.12:8010/gen/commercial_marketing_002_single/cogfun.mp4
commercial_marketing_002_single,"A person holds a slice of pepperoni pizza, which fits perfectly into a toaster as the cheese melts and browns. The scene transitions to another person holding a box of ""Toaster Breaks Pizza"" by Hot Pockets, with text indicating it's new from Hot Pockets. A hand places two golden-brown pizza pockets into a sleek silver toaster oven, emphasizing their hot and crispy texture. Finally, a young boy in a blue shirt takes a bite of the freshly toasted pizza pocket, revealing stretchy mozzarella cheese inside, while vibrant colors highlight the zesty sauce and toppings within the breaded exterior.",http://172.16.82.12:8010/ref/commercial_marketing_002_single/ref.mp4,3,http://172.16.82.12:8010/gen/commercial_marketing_002_single/cogvideo5b.mp4
commercial_marketing_002_single,"A person holds a slice of pepperoni pizza, which fits perfectly into a toaster as the cheese melts and browns. The scene transitions to another person holding a box of ""Toaster Breaks Pizza"" by Hot Pockets, with text indicating it's new from Hot Pockets. A hand places two golden-brown pizza pockets into a sleek silver toaster oven, emphasizing their hot and crispy texture. Finally, a young boy in a blue shirt takes a bite of the freshly toasted pizza pocket, revealing stretchy mozzarella cheese inside, while vibrant colors highlight the zesty sauce and toppings within the breaded exterior.",http://172.16.82.12:8010/ref/commercial_marketing_002_single/ref.mp4,4,http://172.16.82.12:8010/gen/commercial_marketing_002_single/videocrafter.mp4
commercial_marketing_003_single,"The video showcases a black wireless router with four antennas, rotating 360 degrees to display its design from multiple angles. The text ""From IDEA to INDUSTRY"" is prominently displayed in bold, italicized font at the top center of the image, emphasizing the product's journey from concept to market. The router features a smooth plastic body with a grid pattern and various ports on its sides, all set against a clean white background that highlights its modern, geometric style. As the router rotates, it reveals different perspectives of its structure, including detailed views of its vents, buttons, and antenna positions, while maintaining consistent lighting throughout the sequence.",http://172.16.82.12:8010/ref/commercial_marketing_003_single/ref.mp4,1,http://172.16.82.12:8010/gen/commercial_marketing_003_single/vidu.mp4
commercial_marketing_003_single,"The video showcases a black wireless router with four antennas, rotating 360 degrees to display its design from multiple angles. The text ""From IDEA to INDUSTRY"" is prominently displayed in bold, italicized font at the top center of the image, emphasizing the product's journey from concept to market. The router features a smooth plastic body with a grid pattern and various ports on its sides, all set against a clean white background that highlights its modern, geometric style. As the router rotates, it reveals different perspectives of its structure, including detailed views of its vents, buttons, and antenna positions, while maintaining consistent lighting throughout the sequence.",http://172.16.82.12:8010/ref/commercial_marketing_003_single/ref.mp4,2,http://172.16.82.12:8010/gen/commercial_marketing_003_single/cogfun.mp4
commercial_marketing_003_single,"The video showcases a black wireless router with four antennas, rotating 360 degrees to display its design from multiple angles. The text ""From IDEA to INDUSTRY"" is prominently displayed in bold, italicized font at the top center of the image, emphasizing the product's journey from concept to market. The router features a smooth plastic body with a grid pattern and various ports on its sides, all set against a clean white background that highlights its modern, geometric style. As the router rotates, it reveals different perspectives of its structure, including detailed views of its vents, buttons, and antenna positions, while maintaining consistent lighting throughout the sequence.",http://172.16.82.12:8010/ref/commercial_marketing_003_single/ref.mp4,3,http://172.16.82.12:8010/gen/commercial_marketing_003_single/cogvideo5b.mp4
commercial_marketing_003_single,"The video showcases a black wireless router with four antennas, rotating 360 degrees to display its design from multiple angles. The text ""From IDEA to INDUSTRY"" is prominently displayed in bold, italicized font at the top center of the image, emphasizing the product's journey from concept to market. The router features a smooth plastic body with a grid pattern and various ports on its sides, all set against a clean white background that highlights its modern, geometric style. As the router rotates, it reveals different perspectives of its structure, including detailed views of its vents, buttons, and antenna positions, while maintaining consistent lighting throughout the sequence.",http://172.16.82.12:8010/ref/commercial_marketing_003_single/ref.mp4,4,http://172.16.82.12:8010/gen/commercial_marketing_003_single/videocrafter.mp4
commercial_marketing_004_single,"A black-and-white hand with a wrinkled, open palm holds a medium-sized watch resting on its surface. The watch features a rose-gold face and a black leather band, standing out against the monochromatic background due to its warm metallic hue. White text appears below the hand, first reading ""THE PAST IS ALWAYS TENSE"" and then changing to ""WEAR YOUR FUTURE,"" both in bold font centered at the bottom of the frame.",http://172.16.82.12:8010/ref/commercial_marketing_004_single/ref.mp4,1,http://172.16.82.12:8010/gen/commercial_marketing_004_single/vidu.mp4
